id,date,category,brand_type
1290,1/5/2012,Grocery,Established
1291,1/5/2012,Pharmaceutical,Established
1292,1/5/2012,Grocery,Established
1293,1/5/2012,Pharmaceutical,Established
1294,1/5/2012,Grocery,Established
1296,1/5/2012,Grocery,Established
1297,1/5/2012,Grocery,Local
1299,1/5/2012,Grocery,Established
1302,1/5/2012,Grocery,Established
1303,1/5/2012,Grocery,Established
1304,1/5/2012,Grocery,Established
1305,1/5/2012,Grocery,Established
1307,1/5/2012,Grocery,Established
1308,1/5/2012,Grocery,Local
1309,1/5/2012,Grocery,Established
1310,1/5/2012,Grocery,Established
1311,1/5/2012,Grocery,Established
1312,1/5/2012,Natural Products,Established
1313,1/5/2012,Grocery,Established
1316,1/5/2012,Grocery,Established
1319,1/5/2012,Packaged Meat,Local
1324,1/5/2012,Natural Products,Established
1330,1/5/2012,Grocery,Established
1331,1/5/2012,Pharmaceutical,Established
1333,1/5/2012,Pharmaceutical,Established
1334,1/5/2012,Grocery,Established
1335,1/5/2012,Natural Products,Established
1336,1/5/2012,Natural Products,Established
1339,1/5/2012,Grocery,Established
1340,1/5/2012,Packaged Meat,Local
1341,1/5/2012,Grocery,Established
1342,1/5/2012,Grocery,Local
1345,1/5/2012,Grocery,Established
1346,1/5/2012,Grocery,Local
1347,1/5/2012,Grocery,Established
1348,1/5/2012,Natural Products,Established
1351,1/5/2012,Grocery,Established
1352,1/5/2012,Grocery,Local
1356,1/5/2012,Seafood,Local
1357,1/5/2012,Grocery,Local
1358,1/5/2012,Grocery,Established
1360,1/5/2012,Packaged Meat,Established
1361,1/5/2012,Grocery,Local
1362,1/5/2012,Grocery,Established
1363,1/5/2012,Grocery,Local
1364,1/5/2012,Grocery,Established
1365,1/5/2012,Meat,Local
1368,1/5/2012,Natural Products,Established
1370,1/5/2012,Grocery,Established
1371,1/5/2012,Grocery,Local
1372,1/5/2012,Grocery,Established
1374,1/5/2012,Pharmaceutical,Established
1375,1/5/2012,Grocery,Established
1376,1/5/2012,Grocery,Established
1379,1/5/2012,Grocery,Local
1380,1/5/2012,Grocery,Established
1383,1/5/2012,Grocery,Established
1388,1/5/2012,Grocery,Local
1389,1/5/2012,Grocery,Local
1391,1/5/2012,Grocery,Established
1393,1/5/2012,Grocery,Established
1395,1/5/2012,Grocery,Established
1396,1/5/2012,Grocery,Established
1397,1/5/2012,Pharmaceutical,Established
1398,1/5/2012,Natural Products,Established
1399,1/5/2012,Grocery,Local
1402,1/5/2012,Grocery,Established
1403,1/5/2012,Bakery,Established
1404,1/5/2012,Grocery,Established
1405,1/5/2012,Grocery,Established
1406,1/5/2012,Grocery,Established
1407,1/5/2012,Grocery,Local
1408,1/5/2012,Grocery,Established
1409,1/5/2012,Pharmaceutical,Established
1412,1/5/2012,Grocery,Local
1415,1/5/2012,Grocery,Established
1416,1/5/2012,Grocery,Local
1418,1/5/2012,Grocery,Local
1419,1/5/2012,Grocery,Established
1420,1/5/2012,Grocery,Established
1421,1/5/2012,Grocery,Local
1422,1/6/2012,Packaged Meat,Local
1424,1/6/2012,Grocery,Established
1425,1/6/2012,Grocery,Local
1426,1/6/2012,Grocery,Local
1429,1/6/2012,Grocery,Established
1433,1/6/2012,Grocery,Established
1434,1/6/2012,Grocery,Local
1435,1/6/2012,Grocery,Established
1436,1/6/2012,Grocery,Established
1437,1/6/2012,Grocery,Established
1438,1/6/2012,Grocery,Established
1439,1/6/2012,Grocery,Local
1442,1/6/2012,Grocery,Established
1443,1/6/2012,Grocery,Local
1444,1/6/2012,Grocery,Established
1445,1/6/2012,Grocery,Established
1446,1/6/2012,Grocery,Established
1447,1/6/2012,Grocery,Local
1448,1/6/2012,Grocery,Established
1449,1/6/2012,Grocery,Established
1451,1/6/2012,Grocery,Established
1452,1/6/2012,Grocery,Established
1453,1/6/2012,Pharmaceutical,Established
1455,1/6/2012,Grocery,Established
1456,1/6/2012,Pharmaceutical,Established
1461,1/6/2012,Grocery,Established
1463,1/6/2012,Grocery,Established
1464,1/6/2012,Grocery,Established
1465,1/6/2012,Grocery,Established
1466,1/6/2012,Grocery,Established
1467,1/6/2012,Grocery,Established
1471,1/6/2012,Grocery,Local
1473,1/6/2012,Grocery,Established
1474,1/6/2012,Grocery,Local
1477,1/6/2012,Grocery,Established
1478,1/6/2012,Grocery,Established
1479,1/6/2012,Packaged Meat,Local
1480,1/6/2012,Natural Products,Established
1481,1/6/2012,Grocery,Established
1483,1/6/2012,Pharmaceutical,Established
1484,1/6/2012,Grocery,Established
1485,1/6/2012,Pharmaceutical,Established
1486,1/6/2012,Grocery,Local
1488,1/6/2012,Grocery,Established
1490,1/6/2012,Grocery,Established
1491,1/6/2012,Grocery,Local
1493,1/6/2012,Grocery,Established
1498,1/6/2012,Grocery,Local
1500,1/6/2012,Prepared Food,Established
1501,1/6/2012,Grocery,Local
1502,1/6/2012,Grocery,Local
1503,1/6/2012,Grocery,Established
1504,1/6/2012,Grocery,Established
1505,1/6/2012,Packaged Meat,Established
1506,1/6/2012,Grocery,Established
1508,1/6/2012,Pharmaceutical,Established
1509,1/6/2012,Grocery,Local
1510,1/6/2012,Prepared Food,Local
1512,1/6/2012,Grocery,Local
1513,1/6/2012,Grocery,Established
1514,1/6/2012,Grocery,Established
1515,1/6/2012,Pharmaceutical,Established
1516,1/6/2012,Grocery,Established
1522,1/6/2012,Grocery,Established
1524,1/6/2012,Natural Products,Established
1525,1/6/2012,Grocery,Established
1526,1/6/2012,Grocery,Established
1529,1/6/2012,Grocery,Local
1530,1/6/2012,Natural Products,Local
1532,1/6/2012,Grocery,Established
1533,1/6/2012,Grocery,Established
1537,1/6/2012,Grocery,Established
1538,1/6/2012,Grocery,Established
1542,1/6/2012,Grocery,Local
1544,1/6/2012,Grocery,Local
1547,1/6/2012,Natural Products,Established
1548,1/6/2012,Packaged Meat,Established
1549,1/6/2012,Grocery,Established
1550,1/6/2012,Grocery,Established
1553,1/6/2012,Grocery,Established
1554,1/6/2012,Pharmaceutical,Established
1558,1/6/2012,Grocery,Local
1559,1/6/2012,Seafood,Established
1561,1/6/2012,Pharmaceutical,Established
1562,1/6/2012,Grocery,Established
1563,1/6/2012,Grocery,Established
1564,1/6/2012,Grocery,Established
1565,1/6/2012,Grocery,Established
1567,1/6/2012,Pharmaceutical,Established
1568,1/6/2012,Grocery,Established
1569,1/6/2012,Grocery,Established
1570,1/6/2012,Pharmaceutical,Established
1571,1/6/2012,Grocery,Established
1573,1/5/2012,Grocery,Established
1578,1/5/2012,Grocery,Local
1579,1/5/2012,Grocery,Established
1580,1/5/2012,Grocery,Established
1582,1/5/2012,Grocery,Established
1583,1/5/2012,Grocery,Established
1584,1/5/2012,Grocery,Established
1585,1/5/2012,Pharmaceutical,Established
1588,1/5/2012,Grocery,Established
1591,1/6/2012,Grocery,Established
1593,1/6/2012,Grocery,Established
1594,1/6/2012,Grocery,Established
1596,1/6/2012,Pharmaceutical,Established
1597,1/6/2012,Grocery,Established
1598,1/6/2012,Grocery,Established
1599,1/6/2012,Grocery,Established
1601,1/6/2012,Grocery,Local
1603,1/6/2012,Grocery,Established
1604,1/6/2012,Grocery,Established
1605,1/6/2012,Prepared Food,Local
1606,1/6/2012,Grocery,Established
1607,1/6/2012,Packaged Meat,Local
1608,1/6/2012,Seafood,Local
1609,1/6/2012,Grocery,Established
1615,1/6/2012,Grocery,Established
1616,1/6/2012,Grocery,Established
1617,1/6/2012,Grocery,Local
1619,1/6/2012,Grocery,Established
1621,1/6/2012,Grocery,Established
1623,1/6/2012,Pharmaceutical,Established
1624,1/6/2012,Grocery,Established
1625,1/6/2012,Packaged Meat,Established
1626,1/6/2012,Grocery,Established
1628,1/6/2012,Grocery,Established
1629,1/6/2012,Grocery,Established
1630,1/6/2012,Pharmaceutical,Established
1631,1/6/2012,Pharmaceutical,Established
1635,1/6/2012,Pharmaceutical,Established
1637,1/7/2012,Pharmaceutical,Established
1638,1/7/2012,Grocery,Established
1639,1/7/2012,Natural Products,Established
1640,1/7/2012,Grocery,Established
1641,1/7/2012,Grocery,Established
1644,1/7/2012,Grocery,Established
1646,1/7/2012,Grocery,Established
1647,1/7/2012,Grocery,Established
1648,1/7/2012,Grocery,Established
1649,1/7/2012,Grocery,Established
1650,1/7/2012,Grocery,Established
1653,1/7/2012,Pharmaceutical,Established
1655,1/7/2012,Grocery,Established
1656,1/7/2012,Pharmaceutical,Established
1657,1/7/2012,Bakery,Local
1658,1/7/2012,Grocery,Established
1660,1/7/2012,Pharmaceutical,Established
1661,1/7/2012,Packaged Meat,Established
1663,1/7/2012,Natural Products,Local
1664,1/7/2012,Grocery,Established
1668,1/7/2012,Grocery,Established
1669,1/7/2012,Grocery,Established
1670,1/7/2012,Grocery,Established
1671,1/7/2012,Grocery,Established
1672,1/7/2012,Grocery,Established
1675,1/7/2012,Grocery,Local
1676,1/7/2012,Packaged Meat,Local
1678,1/7/2012,Grocery,Established
1680,1/7/2012,Grocery,Established
1681,1/7/2012,"Dairy, Juices & Snacks",Established
1682,1/7/2012,Grocery,Established
1683,1/7/2012,Grocery,Established
1684,1/7/2012,Grocery,Local
1685,1/7/2012,"Dairy, Juices & Snacks",Established
1688,1/7/2012,Grocery,Established
1690,1/7/2012,Grocery,Established
1692,1/7/2012,Packaged Meat,Local
1693,1/7/2012,Grocery,Local
1694,1/7/2012,Grocery,Established
1695,1/7/2012,Grocery,Established
1696,1/7/2012,Grocery,Established
1699,1/7/2012,Grocery,Established
1701,1/7/2012,Grocery,Established
1705,1/7/2012,Pharmaceutical,Established
1706,1/7/2012,Grocery,Established
1707,1/7/2012,Grocery,Established
1709,1/7/2012,Grocery,Established
1710,1/7/2012,Grocery,Established
1714,1/7/2012,Grocery,Local
1715,1/7/2012,Meat,Established
1718,1/7/2012,Grocery,Established
1719,1/7/2012,Grocery,Established
1721,1/7/2012,Pharmaceutical,Established
1723,1/7/2012,Grocery,Established
1724,1/7/2012,Grocery,Established
1725,1/7/2012,Grocery,Established
1729,1/7/2012,Grocery,Established
1732,1/7/2012,Grocery,Established
1733,1/7/2012,Grocery,Established
1736,1/7/2012,Grocery,Established
1737,1/7/2012,Grocery,Established
1738,1/7/2012,Pharmaceutical,Established
1743,1/7/2012,Grocery,Established
1745,1/7/2012,Pharmaceutical,Established
1746,1/7/2012,Grocery,Established
1747,1/7/2012,Grocery,Established
1756,1/7/2012,Grocery,Local
1758,1/7/2012,Pharmaceutical,Established
1760,1/7/2012,Packaged Meat,Established
1761,1/7/2012,Grocery,Established
1762,1/7/2012,Pharmaceutical,Established
1763,1/7/2012,Pharmaceutical,Established
1768,1/7/2012,Grocery,Established
1771,1/7/2012,Grocery,Established
1772,1/7/2012,Grocery,Established
1773,1/7/2012,Grocery,Established
1774,1/7/2012,Grocery,Established
1775,1/7/2012,Seafood,Established
1776,1/7/2012,Grocery,Established
1779,1/7/2012,Grocery,Established
1781,1/7/2012,Grocery,Local
1782,1/7/2012,Grocery,Established
1784,1/7/2012,Grocery,Established
1785,1/7/2012,Grocery,Established
1787,1/7/2012,Grocery,Established
1789,1/7/2012,Grocery,Established
1790,1/7/2012,Grocery,Local
1791,1/7/2012,Grocery,Established
1792,1/7/2012,Grocery,Established
1795,1/7/2012,Grocery,Established
1797,1/7/2012,Grocery,Established
1798,1/7/2012,Grocery,Established
1802,1/7/2012,Pharmaceutical,Established
1804,1/7/2012,Grocery,Established
1806,1/7/2012,Pharmaceutical,Established
1809,1/7/2012,Natural Products,Local
1810,1/7/2012,Natural Products,Established
1812,1/7/2012,Grocery,Established
1813,1/7/2012,Grocery,Local
1814,1/7/2012,Pharmaceutical,Established
1816,1/7/2012,Pharmaceutical,Established
1817,1/7/2012,Grocery,Established
1818,1/7/2012,Grocery,Established
1821,1/7/2012,Grocery,Established
1823,1/7/2012,Grocery,Established
1824,1/7/2012,Grocery,Established
1827,1/7/2012,Grocery,Established
1828,1/7/2012,Grocery,Established
1832,1/7/2012,Grocery,Established
1833,1/7/2012,Packaged Meat,Established
1834,1/7/2012,Packaged Meat,Established
1837,1/7/2012,Grocery,Established
1840,1/7/2012,Grocery,Established
1841,1/7/2012,Seafood,Local
1843,1/7/2012,Grocery,Established
1844,1/7/2012,Grocery,Established
1845,1/7/2012,Grocery,Established
1851,1/7/2012,Grocery,Established
1853,1/7/2012,Grocery,Established
1857,1/7/2012,Grocery,Established
1859,1/7/2012,Pharmaceutical,Established
1860,1/7/2012,Grocery,Established
1861,1/7/2012,Pharmaceutical,Established
1862,1/7/2012,Grocery,Established
1863,1/7/2012,Grocery,Established
1864,1/7/2012,Grocery,Established
1865,1/7/2012,Natural Products,Established
1866,1/7/2012,Packaged Meat,Established
1867,1/7/2012,Grocery,Established
1868,1/7/2012,Natural Products,Established
1870,1/7/2012,Grocery,Established
1871,1/7/2012,Grocery,Established
1873,1/7/2012,Grocery,Established
1874,1/7/2012,Grocery,Established
1875,1/7/2012,Pharmaceutical,Established
1877,1/7/2012,Grocery,Established
1878,1/7/2012,Grocery,Established
1881,1/7/2012,Grocery,Established
1883,1/7/2012,Grocery,Established
1884,1/7/2012,Seafood,Local
1885,1/7/2012,Grocery,Established
1886,1/7/2012,Grocery,Established
1889,1/7/2012,Grocery,Established
1890,1/7/2012,Pharmaceutical,Established
1891,1/7/2012,Grocery,Established
1893,1/7/2012,Pharmaceutical,Established
1896,1/7/2012,Packaged Meat,Established
1897,1/7/2012,Grocery,Established
1899,1/7/2012,Grocery,Established
1902,1/7/2012,Packaged Meat,Established
1905,1/7/2012,Pharmaceutical,Established
1906,1/7/2012,"Dairy, Juices & Snacks",Established
1909,1/7/2012,Grocery,Established
1910,1/7/2012,Grocery,Established
1912,1/7/2012,Pharmaceutical,Established
1913,1/7/2012,Natural Products,Established
1915,1/7/2012,Packaged Meat,Local
1916,1/7/2012,Packaged Meat,Established
1918,1/7/2012,Grocery,Established
1919,1/7/2012,Grocery,Established
1920,1/7/2012,Grocery,Established
1921,1/7/2012,Grocery,Established
1922,1/7/2012,Packaged Meat,Local
1924,1/7/2012,Pharmaceutical,Established
1926,1/7/2012,Grocery,Established
1927,1/7/2012,Grocery,Established
1930,1/7/2012,Meat,Established
1931,1/8/2012,Grocery,Established
1932,1/8/2012,Grocery,Established
1933,1/8/2012,Grocery,Established
1935,1/8/2012,Grocery,Established
1940,1/8/2012,Grocery,Established
1941,1/8/2012,Natural Products,Established
1943,1/8/2012,Packaged Meat,Established
1947,1/8/2012,Grocery,Established
1949,1/8/2012,Grocery,Established
1950,1/8/2012,Grocery,Established
1953,1/8/2012,Grocery,Established
1954,1/8/2012,Grocery,Established
1955,1/8/2012,Grocery,Established
1956,1/8/2012,Grocery,Established
1958,1/8/2012,Grocery,Established
1959,1/8/2012,Pharmaceutical,Established
1963,1/8/2012,Grocery,Established
1964,1/8/2012,Grocery,Established
1967,1/8/2012,Grocery,Established
1968,1/8/2012,Seafood,Local
1969,1/8/2012,Grocery,Established
1970,1/8/2012,Packaged Meat,Established
1971,1/8/2012,Grocery,Established
1972,1/8/2012,Packaged Meat,Established
1974,1/8/2012,Grocery,Established
1975,1/8/2012,Grocery,Established
1977,1/8/2012,Grocery,Established
1981,1/8/2012,Pharmaceutical,Established
1982,1/8/2012,Grocery,Established
1983,1/8/2012,Pharmaceutical,Established
1986,1/8/2012,Grocery,Local
1987,1/8/2012,Pharmaceutical,Established
1988,1/8/2012,Grocery,Established
1989,1/8/2012,Grocery,Established
1992,1/8/2012,Grocery,Established
1994,1/8/2012,Grocery,Established
1995,1/8/2012,Grocery,Established
1996,1/8/2012,Grocery,Established
1997,1/8/2012,Grocery,Established
1998,1/8/2012,Grocery,Established
2003,1/8/2012,Grocery,Established
2004,1/8/2012,Grocery,Established
2005,1/8/2012,Bakery,Established
2006,1/8/2012,Grocery,Established
2008,1/8/2012,Grocery,Local
2010,1/8/2012,Natural Products,Established
2013,1/8/2012,Grocery,Local
2015,1/8/2012,Grocery,Established
2016,1/8/2012,Grocery,Established
2018,1/8/2012,Grocery,Established
2020,1/8/2012,Grocery,Established
2021,1/8/2012,Grocery,Established
2023,1/8/2012,Grocery,Established
2024,1/8/2012,Grocery,Established
2026,1/8/2012,Grocery,Established
2027,1/8/2012,Grocery,Established
2028,1/8/2012,Natural Products,Established
2033,1/8/2012,Grocery,Established
2035,1/8/2012,Grocery,Local
2037,1/8/2012,Grocery,Established
2041,1/8/2012,Grocery,Established
2042,1/8/2012,Pharmaceutical,Established
2043,1/8/2012,Grocery,Established
2047,1/8/2012,Grocery,Established
2048,1/8/2012,Pharmaceutical,Established
2049,1/8/2012,Grocery,Established
2051,1/8/2012,Grocery,Established
2056,1/8/2012,Packaged Meat,Established
2058,1/8/2012,Natural Products,Established
2060,1/8/2012,Pharmaceutical,Established
2063,1/8/2012,Grocery,Local
2066,1/8/2012,Packaged Meat,Established
2067,1/8/2012,Grocery,Established
2068,1/8/2012,Grocery,Established
2069,1/8/2012,Grocery,Established
2071,1/8/2012,Grocery,Established
2072,1/8/2012,Grocery,Established
2073,1/8/2012,Grocery,Established
2075,1/8/2012,Packaged Meat,Established
2076,1/8/2012,Grocery,Local
2079,1/8/2012,Grocery,Local
2080,1/8/2012,Grocery,Established
2082,1/8/2012,Grocery,Established
2084,1/8/2012,Grocery,Established
2085,1/8/2012,Grocery,Established
2087,1/8/2012,Grocery,Local
2088,1/8/2012,Grocery,Established
2090,1/8/2012,Grocery,Established
2091,1/8/2012,Packaged Meat,Established
2092,1/8/2012,Grocery,Established
2093,1/8/2012,Pharmaceutical,Established
2094,1/8/2012,Natural Products,Established
2095,1/8/2012,"Dairy, Juices & Snacks",Established
2096,1/8/2012,Grocery,Established
2097,1/8/2012,Grocery,Established
2098,1/8/2012,Grocery,Established
2101,1/8/2012,Grocery,Established
2102,1/8/2012,Grocery,Established
2106,1/8/2012,Grocery,Established
2111,1/8/2012,Grocery,Local
2112,1/8/2012,Packaged Meat,Established
2114,1/8/2012,Grocery,Local
2115,1/8/2012,Grocery,Established
2116,1/8/2012,Grocery,Established
2118,1/8/2012,Grocery,Established
2120,1/8/2012,Grocery,Established
2122,1/8/2012,Pharmaceutical,Established
2124,1/8/2012,Pharmaceutical,Established
2125,1/8/2012,Grocery,Established
2129,1/8/2012,Grocery,Established
2132,1/8/2012,Grocery,Established
2134,1/8/2012,Grocery,Established
2136,1/8/2012,Grocery,Established
2137,1/8/2012,Grocery,Established
2138,1/8/2012,Grocery,Established
2139,1/8/2012,Grocery,Established
2140,1/8/2012,"Dairy, Juices & Snacks",Established
2141,1/8/2012,Grocery,Established
2143,1/8/2012,Natural Products,Established
2147,1/8/2012,Grocery,Established
2148,1/8/2012,Grocery,Established
2150,1/8/2012,Packaged Meat,Established
2151,1/8/2012,Grocery,Local
2152,1/8/2012,Grocery,Established
2153,1/8/2012,Grocery,Established
2154,1/8/2012,Grocery,Established
2159,1/8/2012,Grocery,Established
2160,1/8/2012,Grocery,Established
2161,1/8/2012,Pharmaceutical,Established
2162,1/8/2012,Grocery,Established
2164,1/8/2012,Pharmaceutical,Established
2165,1/8/2012,Grocery,Local
2166,1/8/2012,Grocery,Established
2168,1/8/2012,Seafood,Established
2169,1/8/2012,Grocery,Established
2170,1/8/2012,Grocery,Established
2171,1/8/2012,Pharmaceutical,Established
2172,1/8/2012,Grocery,Established
2173,1/8/2012,Grocery,Established
2174,1/8/2012,Grocery,Established
2175,1/8/2012,Grocery,Established
2176,1/8/2012,Grocery,Established
2177,1/8/2012,Grocery,Local
2180,1/8/2012,Grocery,Established
2183,1/8/2012,Grocery,Established
2184,1/8/2012,Grocery,Established
2185,1/8/2012,Grocery,Established
2186,1/8/2012,Pharmaceutical,Established
2187,1/8/2012,Packaged Meat,Local
2188,1/8/2012,Grocery,Established
2189,1/8/2012,Grocery,Established
2191,1/8/2012,Packaged Meat,Established
2193,1/8/2012,Grocery,Established
2194,1/8/2012,Pharmaceutical,Established
2195,1/8/2012,Grocery,Established
2197,1/8/2012,Grocery,Established
2200,1/8/2012,Grocery,Established
2201,1/8/2012,Grocery,Established
2202,1/8/2012,Grocery,Established
2203,1/8/2012,Grocery,Local
2204,1/8/2012,Grocery,Established
2205,1/8/2012,Pharmaceutical,Local
2207,1/8/2012,Grocery,Established
2208,1/8/2012,Grocery,Established
2209,1/8/2012,Packaged Meat,Established
2210,1/8/2012,Seafood,Established
2212,1/8/2012,Grocery,Local
2213,1/8/2012,Pharmaceutical,Established
2218,1/8/2012,Grocery,Established
2221,1/8/2012,Grocery,Established
2222,1/8/2012,Grocery,Established
2224,1/8/2012,Grocery,Established
2228,1/8/2012,Grocery,Local
2231,1/8/2012,Grocery,Established
2232,1/8/2012,Natural Products,Established
2233,1/8/2012,Grocery,Established
2234,1/8/2012,Packaged Meat,Local
2235,1/8/2012,Pharmaceutical,Established
2236,1/8/2012,Grocery,Local
2237,1/8/2012,Packaged Meat,Established
2238,1/8/2012,Grocery,Established
2240,1/8/2012,Grocery,Established
2244,1/8/2012,Pharmaceutical,Established
2246,1/8/2012,Grocery,Established
2249,1/8/2012,Grocery,Established
2258,1/8/2012,Grocery,Established
2260,1/8/2012,Grocery,Established
2261,1/8/2012,Grocery,Established
2262,1/8/2012,Grocery,Established
2263,1/8/2012,Grocery,Established
2264,1/8/2012,Grocery,Established
2265,1/8/2012,Pharmaceutical,Established
2266,1/8/2012,Seafood,Local
2267,1/8/2012,Grocery,Established
2269,1/8/2012,Grocery,Established
2270,1/8/2012,Grocery,Established
2271,1/8/2012,Grocery,Local
2273,1/8/2012,Grocery,Established
2274,1/8/2012,Grocery,Established
2276,1/8/2012,Pharmaceutical,Established
2277,1/8/2012,Grocery,Established
2279,1/8/2012,Grocery,Established
2281,1/8/2012,Natural Products,Established
2282,1/8/2012,Grocery,Established
2283,1/8/2012,Grocery,Established
2284,1/8/2012,Packaged Meat,Established
2286,1/8/2012,Packaged Meat,Established
2287,1/8/2012,Grocery,Established
2288,1/8/2012,Grocery,Established
2289,1/8/2012,Grocery,Established
2290,1/8/2012,Grocery,Established
2291,1/8/2012,Grocery,Established
2295,1/8/2012,Grocery,Established
2299,1/8/2012,Grocery,Established
2302,1/8/2012,Grocery,Established
2304,1/8/2012,Pharmaceutical,Established
2306,1/8/2012,Grocery,Established
2307,1/8/2012,Grocery,Local
2308,1/8/2012,Grocery,Established
2309,1/8/2012,Grocery,Established
2311,1/8/2012,Grocery,Established
2312,1/8/2012,Grocery,Established
